Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
"April 11, 2020",Toronto Public Health,163,154,5.5,129,134,4.3,26,0.9,22,0.7
"April 12, 2020",Toronto Public Health,173,158,5.8,164,136,5.5,26,0.9,16,0.5
"April 13, 2020",Toronto Public Health,235,168,7.9,245,149,8.2,21,0.7,17,0.6
"April 14, 2020",Toronto Public Health,243,180,8.1,202,168,6.8,27,0.9,20,0.7
"April 15, 2020",Toronto Public Health,287,193,9.6,219,169,7.3,26,0.9,24,0.8
"April 16, 2020",Toronto Public Health,203,212,6.8,285,179,9.5,42,1.4,26,0.9
"April 17, 2020",Toronto Public Health,287,216,9.6,354,196,11.8,38,1.3,23,0.8
"April 18, 2020",Toronto Public Health,231,227,7.7,163,228,5.5,20,0.7,23,0.8
"April 19, 2020",Toronto Public Health,133,237,4.5,182,233,6.1,27,0.9,46,1.5
"April 20, 2020",Toronto Public Health,228,231,7.6,290,236,9.7,22,0.7,22,0.7
"April 21, 2020",Toronto Public Health,168,230,5.6,195,242,6.5,32,1.1,30,1
"April 22, 2020",Toronto Public Health,195,220,6.5,214,241,7.2,34,1.1,32,1.1
"April 23, 2020",Toronto Public Health,160,206,5.4,190,240,6.4,26,0.9,21,0.7
"April 24, 2020",Toronto Public Health,169,200,5.7,174,227,5.8,28,0.9,27,0.9
"April 25, 2020",Toronto Public Health,152,183,5.1,123,201,4.1,33,1.1,26,0.9
"April 26, 2020",Toronto Public Health,130,172,4.4,103,195,3.4,31,1,25,0.8
"April 27, 2020",Toronto Public Health,189,172,6.3,153,184,5.1,28,0.9,27,0.9
"April 28, 2020",Toronto Public Health,196,166,6.6,163,165,5.5,32,1.1,13,0.4
"April 29, 2020",Toronto Public Health,168,170,5.6,152,160,5.1,20,0.7,24,0.8
"April 30, 2020",Toronto Public Health,176,166,5.9,189,151,6.3,24,0.8,19,0.6
"May 1, 2020",Toronto Public Health,187,169,6.3,176,151,5.9,44,1.5,24,0.8
"May 2, 2020",Toronto Public Health,137,171,4.6,146,151,4.9,25,0.8,21,0.7
"May 3, 2020",Toronto Public Health,93,169,3.1,139,155,4.7,15,0.5,27,0.9
"May 4, 2020",Toronto Public Health,146,164,4.9,146,160,4.9,37,1.2,21,0.7
"May 5, 2020",Toronto Public Health,136,158,4.6,154,159,5.2,25,0.8,13,0.4
"May 6, 2020",Toronto Public Health,118,149,3.9,158,157,5.3,18,0.6,20,0.7
"May 7, 2020",Toronto Public Health,144,142,4.8,116,158,3.9,25,0.8,14,0.5
"May 8, 2020",Toronto Public Health,152,137,5.1,136,148,4.6,24,0.8,17,0.6
"May 9, 2020",Toronto Public Health,136,132,4.6,119,142,4,17,0.6,12,0.4
"May 10, 2020",Toronto Public Health,129,132,4.3,150,138,5,12,0.4,19,0.6
"May 11, 2020",Toronto Public Health,181,137,6.1,97,140,3.2,26,0.9,20,0.7
"May 12, 2020",Toronto Public Health,140,142,4.7,88,133,2.9,16,0.5,11,0.4
"May 13, 2020",Toronto Public Health,140,143,4.7,164,123,5.5,18,0.6,11,0.4
"May 14, 2020",Toronto Public Health,162,146,5.4,118,124,3.9,11,0.4,9,0.3
"May 15, 2020",Toronto Public Health,192,149,6.4,123,125,4.1,15,0.5,14,0.5
"May 16, 2020",Toronto Public Health,174,154,5.8,177,123,5.9,19,0.6,11,0.4
"May 17, 2020",Toronto Public Health,136,160,4.6,176,131,5.9,20,0.7,17,0.6
"May 18, 2020",Toronto Public Health,148,161,5,166,135,5.6,12,0.4,15,0.5
"May 19, 2020",Toronto Public Health,186,156,6.2,172,145,5.8,15,0.5,15,0.5
"May 20, 2020",Toronto Public Health,147,163,4.9,186,157,6.2,14,0.5,7,0.2
"May 21, 2020",Toronto Public Health,167,164,5.6,143,160,4.8,18,0.6,11,0.4
"May 22, 2020",Toronto Public Health,132,164,4.4,130,163,4.4,20,0.7,10,0.3
"May 23, 2020",Toronto Public Health,121,156,4,162,164,5.4,14,0.5,12,0.4
"May 24, 2020",Toronto Public Health,120,148,4,123,162,4.1,19,0.6,12,0.4
"May 25, 2020",Toronto Public Health,164,146,5.5,158,155,5.3,18,0.6,13,0.4
"May 26, 2020",Toronto Public Health,157,148,5.3,110,153,3.7,17,0.6,19,0.6
"May 27, 2020",Toronto Public Health,157,144,5.3,143,145,4.8,24,0.8,15,0.5
"May 28, 2020",Toronto Public Health,102,145,3.4,159,138,5.3,15,0.5,9,0.3
"May 29, 2020",Toronto Public Health,125,136,4.2,416,141,13.9,11,0.4,16,0.5
"May 30, 2020",Toronto Public Health,88,135,2.9,181,182,6.1,12,0.4,11,0.4
"May 31, 2020",Toronto Public Health,73,130,2.4,118,184,3.9,12,0.4,3,0.1
"June 1, 2020",Toronto Public Health,178,124,6,154,184,5.2,12,0.4,6,0.2
"June 2, 2020",Toronto Public Health,104,126,3.5,159,183,5.3,13,0.4,5,0.2
"June 3, 2020",Toronto Public Health,88,118,2.9,172,190,5.8,18,0.6,7,0.2
"June 4, 2020",Toronto Public Health,110,108,3.7,122,194,4.1,10,0.3,9,0.3
"June 5, 2020",Toronto Public Health,88,109,2.9,120,189,4,10,0.3,6,0.2
"June 6, 2020",Toronto Public Health,66,104,2.2,124,147,4.1,4,0.1,7,0.2
"June 7, 2020",Toronto Public Health,85,101,2.8,88,138,2.9,10,0.3,6,0.2
"June 8, 2020",Toronto Public Health,91,103,3,87,134,2.9,11,0.4,3,0.1
"June 9, 2020",Toronto Public Health,65,90,2.2,80,125,2.7,8,0.3,10,0.3
"June 10, 2020",Toronto Public Health,69,85,2.3,117,113,3.9,9,0.3,5,0.2
"June 11, 2020",Toronto Public Health,86,82,2.9,81,105,2.7,6,0.2,4,0.1
"June 12, 2020",Toronto Public Health,58,79,1.9,78,100,2.6,8,0.3,1,0
"June 13, 2020",Toronto Public Health,41,74,1.4,85,94,2.8,10,0.3,5,0.2
"June 14, 2020",Toronto Public Health,59,71,2,62,88,2.1,7,0.2,7,0.2
"June 15, 2020",Toronto Public Health,66,67,2.2,63,84,2.1,6,0.2,5,0.2
"June 16, 2020",Toronto Public Health,50,63,1.7,82,81,2.7,3,0.1,4,0.1
"June 17, 2020",Toronto Public Health,66,61,2.2,69,81,2.3,3,0.1,3,0.1
"June 18, 2020",Toronto Public Health,66,61,2.2,53,74,1.8,6,0.2,5,0.2
"June 19, 2020",Toronto Public Health,55,58,1.8,63,70,2.1,4,0.1,2,0.1
"June 20, 2020",Toronto Public Health,48,58,1.6,58,68,1.9,7,0.2,3,0.1
"June 21, 2020",Toronto Public Health,39,59,1.3,43,64,1.4,6,0.2,3,0.1
"June 22, 2020",Toronto Public Health,59,56,2,52,62,1.7,6,0.2,4,0.1
"June 23, 2020",Toronto Public Health,59,55,2,53,60,1.8,3,0.1,5,0.2
"June 24, 2020",Toronto Public Health,56,56,1.9,62,56,2.1,5,0.2,5,0.2
"June 25, 2020",Toronto Public Health,43,55,1.4,43,55,1.4,6,0.2,3,0.1
"June 26, 2020",Toronto Public Health,39,51,1.3,75,53,2.5,1,0,3,0.1
"June 27, 2020",Toronto Public Health,39,49,1.3,54,55,1.8,1,0,2,0.1
"June 28, 2020",Toronto Public Health,41,48,1.4,46,55,1.5,5,0.2,2,0.1
"June 29, 2020",Toronto Public Health,65,48,2.2,44,55,1.5,1,0,5,0.2
"June 30, 2020",Toronto Public Health,48,49,1.6,90,54,3,4,0.1,1,0
"July 1, 2020",Toronto Public Health,30,47,1,78,59,2.6,3,0.1,0,0
"July 2, 2020",Toronto Public Health,28,44,0.9,57,61,1.9,1,0,2,0.1
"July 3, 2020",Toronto Public Health,37,41,1.2,29,63,1,2,0.1,2,0.1
"July 4, 2020",Toronto Public Health,26,41,0.9,46,57,1.5,1,0,0,0
"July 5, 2020",Toronto Public Health,22,39,0.7,32,56,1.1,2,0.1,0,0
"July 6, 2020",Toronto Public Health,67,37,2.2,28,54,0.9,1,0,6,0.2
"July 7, 2020",Toronto Public Health,37,37,1.2,41,51,1.4,5,0.2,1,0
"July 8, 2020",Toronto Public Health,45,35,1.5,38,44,1.3,4,0.1,1,0
"July 9, 2020",Toronto Public Health,24,37,0.8,50,39,1.7,2,0.1,1,0
"July 10, 2020",Toronto Public Health,29,37,1,28,38,0.9,2,0.1,2,0.1
"July 11, 2020",Toronto Public Health,26,36,0.9,31,38,1,6,0.2,2,0.1
"July 12, 2020",Toronto Public Health,19,36,0.6,21,35,0.7,0,0,0,0
"July 13, 2020",Toronto Public Health,45,35,1.5,30,34,1,3,0.1,4,0.1
"July 14, 2020",Toronto Public Health,30,32,1,34,34,1.1,3,0.1,2,0.1
"July 15, 2020",Toronto Public Health,35,31,1.2,34,33,1.1,3,0.1,2,0.1
"July 16, 2020",Toronto Public Health,22,30,0.7,42,33,1.4,2,0.1,1,0
"July 17, 2020",Toronto Public Health,17,29,0.6,26,31,0.9,0,0,2,0.1
"July 18, 2020",Toronto Public Health,18,28,0.6,35,31,1.2,1,0,3,0.1
"July 19, 2020",Toronto Public Health,16,27,0.5,28,32,0.9,2,0.1,1,0
"July 20, 2020",Toronto Public Health,27,26,0.9,27,33,0.9,3,0.1,1,0
"July 21, 2020",Toronto Public Health,25,24,0.8,20,32,0.7,0,0,0,0
"July 22, 2020",Toronto Public Health,15,23,0.5,15,30,0.5,2,0.1,2,0.1
"July 23, 2020",Toronto Public Health,18,20,0.6,35,28,1.2,2,0.1,1,0
"July 24, 2020",Toronto Public Health,20,19,0.7,25,27,0.8,3,0.1,2,0.1
"July 25, 2020",Toronto Public Health,18,20,0.6,17,26,0.6,0,0,0,0
"July 26, 2020",Toronto Public Health,16,20,0.5,13,24,0.4,2,0.1,2,0.1
"July 27, 2020",Toronto Public Health,10,20,0.3,13,22,0.4,1,0,0,0
"July 28, 2020",Toronto Public Health,17,17,0.6,15,20,0.5,2,0.1,1,0
"July 29, 2020",Toronto Public Health,20,16,0.7,15,19,0.5,0,0,1,0
"July 30, 2020",Toronto Public Health,12,17,0.4,16,19,0.5,2,0.1,1,0
"July 31, 2020",Toronto Public Health,12,16,0.4,14,16,0.5,4,0.1,1,0
"August 1, 2020",Toronto Public Health,5,15,0.2,17,15,0.6,1,0,1,0
"August 2, 2020",Toronto Public Health,16,13,0.5,13,15,0.4,1,0,0,0
"August 3, 2020",Toronto Public Health,23,13,0.8,21,15,0.7,1,0,0,0
"August 4, 2020",Toronto Public Health,20,15,0.7,16,16,0.5,2,0.1,0,0
"August 5, 2020",Toronto Public Health,20,15,0.7,19,16,0.6,0,0,0,0
"August 6, 2020",Toronto Public Health,14,15,0.5,25,17,0.8,3,0.1,1,0
"August 7, 2020",Toronto Public Health,19,16,0.6,21,18,0.7,1,0,1,0
"August 8, 2020",Toronto Public Health,13,17,0.4,18,19,0.6,2,0.1,0,0
"August 9, 2020",Toronto Public Health,16,18,0.5,10,19,0.3,0,0,0,0
"August 10, 2020",Toronto Public Health,23,18,0.8,10,19,0.3,1,0,0,0
"August 11, 2020",Toronto Public Health,20,18,0.7,14,17,0.5,0,0,1,0
"August 12, 2020",Toronto Public Health,21,18,0.7,18,17,0.6,0,0,0,0
"August 13, 2020",Toronto Public Health,23,18,0.8,23,17,0.8,0,0,0,0
"August 14, 2020",Toronto Public Health,15,19,0.5,18,16,0.6,0,0,0,0
"August 15, 2020",Toronto Public Health,19,19,0.6,17,16,0.6,1,0,0,0
"August 16, 2020",Toronto Public Health,23,20,0.8,17,16,0.6,1,0,0,0
"August 17, 2020",Toronto Public Health,29,21,1,17,17,0.6,0,0,0,0
"August 18, 2020",Toronto Public Health,27,21,0.9,27,18,0.9,6,0.2,0,0
"August 19, 2020",Toronto Public Health,22,22,0.7,23,20,0.8,2,0.1,0,0
"August 20, 2020",Toronto Public Health,24,23,0.8,30,20,1,1,0,0,0
"August 21, 2020",Toronto Public Health,31,23,1,24,21,0.8,1,0,0,0
"August 22, 2020",Toronto Public Health,38,25,1.3,20,22,0.7,2,0.1,0,0
"August 23, 2020",Toronto Public Health,37,28,1.2,29,23,1,2,0.1,1,0
"August 24, 2020",Toronto Public Health,33,30,1.1,35,24,1.2,2,0.1,1,0
"August 25, 2020",Toronto Public Health,46,30,1.5,21,27,0.7,1,0,0,0
"August 26, 2020",Toronto Public Health,35,33,1.2,35,26,1.2,2,0.1,0,0
"August 27, 2020",Toronto Public Health,35,35,1.2,44,28,1.5,1,0,0,0
"August 28, 2020",Toronto Public Health,38,36,1.3,35,30,1.2,2,0.1,0,0
"August 29, 2020",Toronto Public Health,31,37,1,45,31,1.5,1,0,0,0
"August 30, 2020",Toronto Public Health,39,36,1.3,31,35,1,0,0,0,0
"August 31, 2020",Toronto Public Health,47,37,1.6,36,35,1.2,3,0.1,0,0
"September 1, 2020",Toronto Public Health,50,39,1.7,35,35,1.2,4,0.1,0,0
"September 2, 2020",Toronto Public Health,66,39,2.2,32,37,1.1,2,0.1,0,0
"September 3, 2020",Toronto Public Health,59,44,2,50,37,1.7,1,0,0,0
"September 4, 2020",Toronto Public Health,56,47,1.9,42,38,1.4,3,0.1,0,0
"September 5, 2020",Toronto Public Health,58,50,1.9,37,39,1.2,4,0.1,0,0
"September 6, 2020",Toronto Public Health,55,54,1.8,55,38,1.8,2,0.1,0,0
"September 7, 2020",Toronto Public Health,71,56,2.4,54,41,1.8,2,0.1,0,0
"September 8, 2020",Toronto Public Health,84,59,2.8,53,44,1.8,2,0.1,0,0
"September 9, 2020",Toronto Public Health,99,64,3.3,75,46,2.5,6,0.2,0,0
"September 10, 2020",Toronto Public Health,97,69,3.2,65,52,2.2,2,0.1,1,0
"September 11, 2020",Toronto Public Health,105,74,3.5,76,54,2.5,4,0.1,0,0
"September 12, 2020",Toronto Public Health,101,81,3.4,103,59,3.4,4,0.1,0,0
"September 13, 2020",Toronto Public Health,114,87,3.8,69,69,2.3,0,0,1,0
"September 14, 2020",Toronto Public Health,162,96,5.4,59,71,2,1,0,0,0
"September 15, 2020",Toronto Public Health,179,109,6,103,71,3.4,5,0.2,0,0
"September 16, 2020",Toronto Public Health,167,122,5.6,85,79,2.8,5,0.2,0,0
"September 17, 2020",Toronto Public Health,166,132,5.6,146,80,4.9,10,0.3,0,0
"September 18, 2020",Toronto Public Health,160,142,5.4,128,92,4.3,4,0.1,0,0
"September 19, 2020",Toronto Public Health,172,150,5.8,159,99,5.3,6,0.2,0,0
"September 20, 2020",Toronto Public Health,188,160,6.3,127,107,4.2,8,0.3,0,0
"September 21, 2020",Toronto Public Health,253,171,8.5,121,115,4,10,0.3,0,0
"September 22, 2020",Toronto Public Health,261,184,8.7,137,124,4.6,9,0.3,0,0
"September 23, 2020",Toronto Public Health,253,195,8.5,172,129,5.8,9,0.3,0,0
"September 24, 2020",Toronto Public Health,294,208,9.8,161,141,5.4,15,0.5,0,0
"September 25, 2020",Toronto Public Health,270,226,9,192,144,6.4,9,0.3,0,0
"September 26, 2020",Toronto Public Health,241,242,8.1,257,153,8.6,8,0.3,2,0.1
"September 27, 2020",Toronto Public Health,244,251,8.2,247,167,8.3,9,0.3,1,0
"September 28, 2020",Toronto Public Health,329,259,11,214,184,7.2,12,0.4,0,0
"September 29, 2020",Toronto Public Health,309,270,10.3,280,197,9.4,25,0.8,3,0.1
"September 30, 2020",Toronto Public Health,281,277,9.4,275,218,9.2,8,0.3,1,0
"October 1, 2020",Toronto Public Health,232,281,7.8,285,232,9.5,17,0.6,0,0
"October 2, 2020",Toronto Public Health,229,272,7.7,265,250,8.9,13,0.4,1,0
"October 3, 2020",Toronto Public Health,212,266,7.1,247,260,8.3,4,0.1,4,0.1
"October 4, 2020",Toronto Public Health,191,262,6.4,224,259,7.5,13,0.4,2,0.1
"October 5, 2020",Toronto Public Health,264,255,8.8,179,256,6,14,0.5,1,0
"October 6, 2020",Toronto Public Health,240,245,8,269,251,9,16,0.5,1,0
"October 7, 2020",Toronto Public Health,259,236,8.7,326,249,10.9,18,0.6,3,0.1
"October 8, 2020",Toronto Public Health,240,232,8,312,256,10.4,15,0.5,5,0.2
"October 9, 2020",Toronto Public Health,267,234,8.9,237,260,7.9,9,0.3,6,0.2
"October 10, 2020",Toronto Public Health,265,239,8.9,217,256,7.3,9,0.3,4,0.1
"October 11, 2020",Toronto Public Health,234,247,7.8,330,252,11,11,0.4,1,0
"October 12, 2020",Toronto Public Health,234,253,7.8,192,267,6.4,10,0.3,3,0.1
"October 13, 2020",Toronto Public Health,273,248,9.1,293,269,9.8,12,0.4,2,0.1
"October 14, 2020",Toronto Public Health,295,253,9.9,333,272,11.1,12,0.4,0,0
"October 15, 2020",Toronto Public Health,283,258,9.5,293,273,9.8,14,0.5,1,0
"October 16, 2020",Toronto Public Health,278,264,9.3,215,271,7.2,9,0.3,3,0.1
"October 17, 2020",Toronto Public Health,263,266,8.8,226,268,7.6,16,0.5,2,0.1
"October 18, 2020",Toronto Public Health,262,266,8.8,309,269,10.3,15,0.5,2,0.1
"October 19, 2020",Toronto Public Health,371,270,12.4,288,266,9.6,16,0.5,5,0.2
"October 20, 2020",Toronto Public Health,321,289,10.7,345,280,11.5,15,0.5,0,0
"October 21, 2020",Toronto Public Health,306,296,10.2,300,287,10,18,0.6,4,0.1
"October 22, 2020",Toronto Public Health,346,298,11.6,350,282,11.7,14,0.5,5,0.2
"October 23, 2020",Toronto Public Health,323,307,10.8,330,290,11,14,0.5,3,0.1
"October 24, 2020",Toronto Public Health,265,313,8.9,291,307,9.7,9,0.3,4,0.1
"October 25, 2020",Toronto Public Health,260,313,8.7,331,316,11.1,17,0.6,2,0.1
"October 26, 2020",Toronto Public Health,355,313,11.9,306,319,10.2,12,0.4,5,0.2
"October 27, 2020",Toronto Public Health,305,311,10.2,387,322,13,19,0.6,2,0.1
"October 28, 2020",Toronto Public Health,342,309,11.4,278,328,9.3,16,0.5,6,0.2
"October 29, 2020",Toronto Public Health,284,314,9.5,291,325,9.7,19,0.6,6,0.2
"October 30, 2020",Toronto Public Health,312,305,10.4,340,316,11.4,19,0.6,5,0.2
"October 31, 2020",Toronto Public Health,309,303,10.3,309,318,10.3,12,0.4,7,0.2
"November 1, 2020",Toronto Public Health,302,310,10.1,406,320,13.6,12,0.4,3,0.1
"November 2, 2020",Toronto Public Health,519,316,17.4,300,331,10,9,0.3,6,0.2
"November 3, 2020",Toronto Public Health,507,339,17,328,330,11,16,0.5,7,0.2
"November 4, 2020",Toronto Public Health,495,368,16.6,299,322,10,11,0.4,8,0.3
"November 5, 2020",Toronto Public Health,502,390,16.8,408,325,13.7,22,0.7,4,0.1
"November 6, 2020",Toronto Public Health,491,421,16.4,450,341,15.1,16,0.5,3,0.1
"November 7, 2020",Toronto Public Health,434,446,14.5,371,357,12.4,15,0.5,11,0.4
"November 8, 2020",Toronto Public Health,378,464,12.6,509,366,17,16,0.5,11,0.4
"November 9, 2020",Toronto Public Health,537,475,18,410,381,13.7,19,0.6,9,0.3
"November 10, 2020",Toronto Public Health,477,478,16,506,396,16.9,19,0.6,13,0.4
"November 11, 2020",Toronto Public Health,477,473,16,452,422,15.1,30,1,12,0.4
"November 12, 2020",Toronto Public Health,422,471,14.1,505,444,16.9,21,0.7,8,0.3
"November 13, 2020",Toronto Public Health,481,459,16.1,446,458,14.9,24,0.8,10,0.3
"November 14, 2020",Toronto Public Health,412,458,13.8,453,457,15.2,32,1.1,11,0.4
"November 15, 2020",Toronto Public Health,411,455,13.8,483,469,16.2,20,0.7,6,0.2
"November 16, 2020",Toronto Public Health,510,460,17.1,399,465,13.4,25,0.8,8,0.3
"November 17, 2020",Toronto Public Health,540,456,18.1,419,463,14,21,0.7,5,0.2
"November 18, 2020",Toronto Public Health,511,465,17.1,451,451,15.1,19,0.6,10,0.3
"November 19, 2020",Toronto Public Health,508,470,17,423,451,14.2,31,1,10,0.3
"November 20, 2020",Toronto Public Health,515,482,17.2,527,439,17.6,26,0.9,8,0.3
"November 21, 2020",Toronto Public Health,467,487,15.6,486,451,16.3,23,0.8,7,0.2
"November 22, 2020",Toronto Public Health,426,495,14.3,451,455,15.1,22,0.7,5,0.2
"November 23, 2020",Toronto Public Health,641,497,21.4,418,451,14,27,0.9,12,0.4
"November 24, 2020",Toronto Public Health,542,515,18.1,399,454,13.4,31,1,8,0.3
"November 25, 2020",Toronto Public Health,601,516,20.1,516,451,17.3,37,1.2,10,0.3
"November 26, 2020",Toronto Public Health,559,529,18.7,596,460,19.9,29,1,8,0.3
"November 27, 2020",Toronto Public Health,560,536,18.7,538,485,18,21,0.7,7,0.2
"November 28, 2020",Toronto Public Health,528,542,17.7,540,486,18.1,23,0.8,4,0.1
"November 29, 2020",Toronto Public Health,490,551,16.4,617,494,20.6,23,0.8,6,0.2
"November 30, 2020",Toronto Public Health,595,560,19.9,511,518,17.1,25,0.8,10,0.3
"December 1, 2020",Toronto Public Health,617,554,20.6,409,531,13.7,22,0.7,12,0.4
"December 2, 2020",Toronto Public Health,591,564,19.8,558,532,18.7,31,1,7,0.2
"December 3, 2020",Toronto Public Health,610,563,20.4,542,538,18.1,29,1,6,0.2
"December 4, 2020",Toronto Public Health,604,570,20.2,620,531,20.7,29,1,8,0.3
"December 5, 2020",Toronto Public Health,552,576,18.5,589,542,19.7,26,0.9,6,0.2
"December 6, 2020",Toronto Public Health,516,580,17.3,533,549,17.8,17,0.6,8,0.3
"December 7, 2020",Toronto Public Health,665,584,22.3,545,537,18.2,30,1,4,0.1
"December 8, 2020",Toronto Public Health,636,594,21.3,512,542,17.1,39,1.3,9,0.3
"December 9, 2020",Toronto Public Health,614,596,20.5,496,557,16.6,26,0.9,5,0.2
"December 10, 2020",Toronto Public Health,586,600,19.6,533,548,17.8,38,1.3,12,0.4
"December 11, 2020",Toronto Public Health,665,596,22.3,530,547,17.7,26,0.9,9,0.3
"December 12, 2020",Toronto Public Health,653,605,21.9,587,534,19.6,38,1.3,11,0.4
"December 13, 2020",Toronto Public Health,567,619,19,599,534,20,35,1.2,7,0.2
"December 14, 2020",Toronto Public Health,759,627,25.4,663,543,22.2,31,1,13,0.4
"December 15, 2020",Toronto Public Health,638,640,21.3,681,560,22.8,37,1.2,19,0.6
"December 16, 2020",Toronto Public Health,715,640,23.9,691,584,23.1,31,1,10,0.3
"December 17, 2020",Toronto Public Health,618,655,20.7,690,612,23.1,33,1.1,12,0.4
"December 18, 2020",Toronto Public Health,611,659,20.4,643,634,21.5,40,1.3,9,0.3
"December 19, 2020",Toronto Public Health,618,652,20.7,566,651,18.9,39,1.3,14,0.5
"December 20, 2020",Toronto Public Health,593,647,19.8,779,648,26.1,35,1.2,9,0.3
"December 21, 2020",Toronto Public Health,766,650,25.6,622,673,20.8,43,1.4,15,0.5
"December 22, 2020",Toronto Public Health,693,651,23.2,797,667,26.7,37,1.2,22,0.7
"December 23, 2020",Toronto Public Health,729,659,24.4,573,684,19.2,40,1.3,13,0.4
"December 24, 2020",Toronto Public Health,843,661,28.2,475,667,15.9,44,1.5,20,0.7
"December 25, 2020",Toronto Public Health,681,693,22.8,675,636,22.6,44,1.5,11,0.4
"December 26, 2020",Toronto Public Health,914,703,30.6,741,641,24.8,43,1.4,15,0.5
"December 27, 2020",Toronto Public Health,753,746,25.2,602,666,20.1,39,1.3,17,0.6
"December 28, 2020",Toronto Public Health,928,768,31.1,770,641,25.8,36,1.2,8,0.3
"December 29, 2020",Toronto Public Health,886,792,29.6,994,662,33.3,45,1.5,17,0.6
"December 30, 2020",Toronto Public Health,855,819,28.6,478,690,16,45,1.5,18,0.6
"December 31, 2020",Toronto Public Health,859,837,28.7,807,676,27,40,1.3,20,0.7
"January 1, 2021",Toronto Public Health,959,839,32.1,833,724,27.9,44,1.5,11,0.4
"January 2, 2021",Toronto Public Health,941,879,31.5,924,746,30.9,44,1.5,10,0.3
"January 3, 2021",Toronto Public Health,912,883,30.5,728,773,24.4,43,1.4,17,0.6
"January 4, 2021",Toronto Public Health,1097,906,36.7,724,791,24.2,62,2.1,16,0.5
"January 5, 2021",Toronto Public Health,935,930,31.3,949,784,31.8,57,1.9,17,0.6
"January 6, 2021",Toronto Public Health,927,937,31,991,778,33.2,49,1.6,15,0.5
"January 7, 2021",Toronto Public Health,802,947,26.8,1613,851,54,60,2,19,0.6
"January 8, 2021",Toronto Public Health,867,939,29,1151,966,38.5,48,1.6,11,0.4
"January 9, 2021",Toronto Public Health,777,926,26,944,1011,31.6,44,1.5,17,0.6
"January 10, 2021",Toronto Public Health,700,902,23.4,723,1014,24.2,45,1.5,20,0.7
"January 11, 2021",Toronto Public Health,834,872,27.9,815,1014,27.3,45,1.5,17,0.6
"January 12, 2021",Toronto Public Health,734,835,24.6,986,1027,33,53,1.8,16,0.5
"January 13, 2021",Toronto Public Health,813,806,27.2,840,1032,28.1,38,1.3,20,0.7
"January 14, 2021",Toronto Public Health,820,790,27.4,886,1010,29.6,48,1.6,7,0.2
"January 15, 2021",Toronto Public Health,805,792,26.9,952,906,31.9,39,1.3,19,0.6
"January 16, 2021",Toronto Public Health,692,783,23.2,849,878,28.4,28,0.9,16,0.5
"January 17, 2021",Toronto Public Health,639,771,21.4,532,864,17.8,36,1.2,23,0.8
"January 18, 2021",Toronto Public Health,749,762,25.1,874,837,29.2,59,2,13,0.4
"January 19, 2021",Toronto Public Health,656,750,22,971,846,32.5,41,1.4,12,0.4
"January 20, 2021",Toronto Public Health,580,739,19.4,739,843,24.7,41,1.4,14,0.5
"January 21, 2021",Toronto Public Health,631,706,21.1,640,829,21.4,45,1.5,18,0.6
"January 22, 2021",Toronto Public Health,637,679,21.3,760,794,25.4,27,0.9,13,0.4
"January 23, 2021",Toronto Public Health,535,655,17.9,701,766,23.5,28,0.9,14,0.5
"January 24, 2021",Toronto Public Health,459,632,15.4,652,745,21.8,29,1,13,0.4
"January 25, 2021",Toronto Public Health,548,607,18.3,464,762,15.5,35,1.2,15,0.5
"January 26, 2021",Toronto Public Health,545,578,18.2,647,704,21.7,41,1.4,16,0.5
"January 27, 2021",Toronto Public Health,521,562,17.4,617,658,20.6,37,1.2,15,0.5
"January 28, 2021",Toronto Public Health,531,554,17.8,574,640,19.2,28,0.9,16,0.5
"January 29, 2021",Toronto Public Health,500,539,16.7,613,631,20.5,20,0.7,16,0.5
"January 30, 2021",Toronto Public Health,441,520,14.8,623,610,20.8,24,0.8,16,0.5
"January 31, 2021",Toronto Public Health,367,506,12.3,566,599,18.9,23,0.8,12,0.4
"February 1, 2021",Toronto Public Health,498,493,16.7,457,586,15.3,41,1.4,10,0.3
"February 2, 2021",Toronto Public Health,415,486,13.9,536,585,17.9,39,1.3,14,0.5
"February 3, 2021",Toronto Public Health,413,468,13.8,459,569,15.4,36,1.2,9,0.3
"February 4, 2021",Toronto Public Health,383,452,12.8,420,547,14.1,33,1.1,7,0.2
"February 5, 2021",Toronto Public Health,390,431,13.1,440,525,14.7,27,0.9,7,0.2
"February 6, 2021",Toronto Public Health,340,415,11.4,362,500,12.1,22,0.7,11,0.4
"February 7, 2021",Toronto Public Health,314,401,10.5,394,463,13.2,25,0.8,7,0.2
"February 8, 2021",Toronto Public Health,395,393,13.2,294,438,9.8,26,0.9,9,0.3
"February 9, 2021",Toronto Public Health,381,379,12.7,399,415,13.4,25,0.8,9,0.3
"February 10, 2021",Toronto Public Health,365,374,12.2,417,395,14,24,0.8,6,0.2
"February 11, 2021",Toronto Public Health,326,367,10.9,383,389,12.8,20,0.7,6,0.2
"February 12, 2021",Toronto Public Health,361,359,12.1,354,384,11.8,17,0.6,10,0.3
"February 13, 2021",Toronto Public Health,292,355,9.8,287,372,9.6,30,1,5,0.2
"February 14, 2021",Toronto Public Health,256,348,8.6,231,361,7.7,22,0.7,13,0.4
